True Label,AM1_dipole,AM1_HF,AM1_HOMO,AM1_LUMO,ASA+,ASA-,ASA_P,CASA+,CASA-,DASA,DCASA,dipoleX,dipoleY,dipoleZ,E,E_ang,E_ele,E_oop,E_sol,E_tor,FCASA+,FCASA-,MNDO_dipole,pmi,pmi1,pmiX,pmiY,pmiZ,rgyr,std_dim1,std_dim2,std_dim3,vsurf_A,vsurf_CP,vsurf_CW2,vsurf_CW3,vsurf_D3,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EWmin1,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB5,vsurf_ID3,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W7,vsurf_Wp2,vsurf_Wp3,vsurf_Wp5,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_don,a_donacc,a_heavy,a_IC,a_nCl,a_nF,a_nH,a_nN,a_nO,a_nS,balabanJ,b_1rotN,b_double,b_max1len,b_single,b_triple,chi1v_C,chiral,chiral_u,diameter,FCharge,GCUT_SLOGP_0,h_ema,h_emd,h_emd_C,h_logS,h_log_dbo,h_log_pbo,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier3,KierA2,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),mutagenic,opr_brigid,opr_leadlike,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VDistEq,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_other,vsa_pol,weinerPath,E_vdw
0,6.2203221,-47.846489,-8.2630901,-0.57404,325.88885,134.5293,75.141968,772.0307,318.96896,191.35956,453.06174,0.55179638,1.099246,-0.020985737,31.472589,14.830351,-15.573859,-0.58052826,-0.50555432,8.9325066,1.6768034,0.69278103,5.3680105,2454.6833,763.66968,768.45319,1667.458,18.77207,3.1006866,2.8125536,2.0713923,0.61245179,6.3612919,0.42026612,1.8150883,0.76679879,339.625,81.5,2.0615528,2,0.5,0.5,0.70710677,0.5,-2.4110723,-5.859561,189.25,125.125,115.625,18.25,0.85117388,1.1877036,0.45738092,0.60913491,0.69443572,2.2279782,3.978646,5.6672754,5.2286596,5.2526426,0,903.25,411.125,153.625,43.75,1.625,286,38,0,1,1,0,0,1,0,6,0,0,1,19,50.630432,0,0,17,1,2,0,1.6449586,0,2,2,31,0,5.6118073,0,0,8,0,-0.98328489,3.261986,4.5646377,4.5646377,-3.9402077,0,5.6395483,0,14,14,1,0,2,3.6332529,3,0,1,0,2.865,0,20,1,0,0,2.8340001,-2.8369999,1.0750849,-1.0750849,113.73698,16.989292,0,0,0,14.708499,0,70.224915,0,0,0,0,16.070677,0,86.295593,16.070677,30.779177,145.43477,14.708499,174.56653,100.75903,16.070677,57.163826,130.97133,41.093147,4,0,0.15789473,2.7076399,14.124202,7.7454643,23.862217,36.879158,9.5567245,37.736813,0,38.471943,37.736813,41.326191,23.862217,10.999887,3.1243138,14.800153,5.9423227,110.75999,44.624619,33.326015,29.540001,2.7200031,13.566921,0,0,0,17.212255,13.566921,598,11.162918
0,4.247788,12.54151,-9.8555899,-1.9800299,313.18655,138.06534,128.89551,573.75781,252.93571,175.12122,320.82208,0.50802398,-0.261024,-0.092302002,69.518379,34.391338,7.5621734,0.030076101,-0.025782187,6.6689029,1.2714801,0.56051999,3.9692914,3707.2427,837.05432,2861.5159,824.7793,20.947437,3.263921,2.9119403,1.4710946,0.51572871,1.3720511,0.1489045,2.1608422,1.318737,302.125,72.625,0.5,0.5,0.70710677,0.5,0.5,1,-2.6855812,-8.9137955,197.125,261.875,210.875,41.75,1.0639733,0.73291057,0.3731862,0.2716288,0.82155699,0.67299503,1.2623669,1.8602192,2.9563043,3.3483307,3.6856952,1000,572.5,288,103.5,12.125,310.625,77.125,5.25,0,0,2,2,4,0,5,0,2,6,16,46.81982,0,0,8,2,2,0,2.1757059,1,3,4,17,0,2.9433756,0,0,7,0,-0.82114363,5.7242384,4.8771763,1.2957966,-4.4149933,0,5.6605039,-0.000175926,10.482088,10.813802,1.0044816,0.000287922,1.9660494,4.320765,4,1,1,0,2.2390001,0,10,1,1,0,2.641,-2.642,1.3370908,-1.3370908,29.857702,4.5044155,24.589664,8.6190128,16.917038,0,0,87.249695,37.495354,0,0,5.6825762,27.133842,0.13689101,157.69836,32.953308,49.870346,84.487831,16.917038,139.63882,164.26102,77.011322,102.54738,77.925171,25.536053,4,0,0.0625,2.9135001,0,28.160751,16.78553,0,55.565849,6.110209,4.4107962,0,0,158.56021,47.724434,16.78553,16.78553,18.362421,0,0,11.375222,158.56021,62.82,2.6257513,27.133842,0,0,0,28.107601,38.498993,394,34.299164
0,2.421011,126.59955,-8.2538605,-0.70301998,324.03171,294.68857,21.174837,826.60492,751.75055,29.343151,74.854378,-0.245024,0.293071,0.020865001,61.688278,14.042305,0.022706771,1.4502519,-4.5096498,13.989393,1.3359913,1.2150087,2.1201899,7040.9727,867.02179,1030.7118,5881.749,128.51167,4.5747128,4.5092702,1.8164593,0.85372603,6.5351925,0.78673601,1.8421037,0.65003729,518.5,130.875,0.5,0.5,0.70710677,0.5,0.5,1,-3.0029182,-4.6079187,161.625,78.5,91.375,10,0.28913775,0.37325999,0.29672927,0.6724081,0.60517633,1.4128964,3.3714397,6.1989074,6.5720735,0,0,1225.25,542.25,154.625,30,0,463.75,63.25,0,0,0,2,3,1,0,18,0,0,1,26,55.60619,0,0,20,2,0,0,1.373278,3,1,3,29,1,7.9676313,0,0,13,0,-0.93268311,1.8224156,5.2980371,5.2980371,-6.8883023,0,12.070975,0,14,14,1,0,4.2244897,5.8529592,2,0,1,1,6.085,0,23,1,4,1,3.631,-3.632,1.2604572,-1.2604572,65.150444,77.958061,0,0,0,0,0,57.853775,129.04181,0,17.742489,0,0,0,204.63808,0,0,143.10851,0,277.76459,200.22099,36.490166,69.981995,147.52559,33.491833,7,0,0.96153843,5.8129539,3.1243138,0,0,66.100677,12.7423,18.868406,0,214.90379,17.643185,38.839512,0,31.059357,3.1243138,29.344046,8.69907,230.58662,36.082764,33.326015,27.030001,3.4555011,17.742489,0,0,0,20.299505,17.742489,1701,22.08416
0,2.4470391,228.39297,-7.9570699,-0.79434001,516.7948,457.7514,19.702559,2389.1423,2114.8115,59.0434,274.3309,-0.30779207,0.1965279,-0.031242117,96.126648,24.603283,-10.074882,1.4949148,-2.7715416,21.202726,2.4515436,2.1700475,2.0659182,33570.105,2436.7117,6717.8354,26580.969,271.30069,7.6095171,7.6300111,2.2123294,0.89722341,7.7356029,0.90029901,1.8585306,0.65857404,856.375,244.125,0.5,0.70710677,0.5,0.86602539,0.5,0.70710677,-2.9872155,-4.7375488,212,78.875,97.625,10.25,0.19696648,0.28325668,0.17863922,0.28231999,0.27368742,0.95894623,2.7168005,7.348002,7.6058059,0,0,1922.5,865.25,222.5,28.875,0,786.375,124.875,0,0,0,2,3,1,0,36,0,0,1,45,92.564148,0,0,33,3,0,0,0.87758195,7,1,3,46,1,13.771049,0,0,22,0,-0.93268383,1.8228074,8.488802,8.488802,-12.420321,0,22.134874,0,14,14,1,0,7.7616,10.520116,3,0,0,2,11.414,0,41,0,8,3,5.881,-5.882,2.1578379,-2.1578379,85.2491,133.40808,0,0,0,0,0,135.80028,214.82614,0,17.742489,0,0,0,368.3689,0,0,218.65718,0,517.04407,359.53476,36.490166,69.981995,227.49133,33.491833,11,0,0.97777778,10.949754,6.2486277,0,0,66.100677,12.7423,18.868406,0,450.63632,17.643185,47.109753,0,31.059357,6.2486277,29.344046,23.340462,459.94803,36.082764,33.326015,30.27,4.2851124,17.742489,0,0,0,20.299505,17.742489,8742,25.755808
0,4.5025311,196.67168,-7.8344598,-1.10133,354.66208,411.22598,56.977737,1149.8145,1332.3722,56.563911,182.55774,-0.021699021,0.77164668,0.11749738,65.067238,15.354548,-6.5854888,0.82506049,-6.8247523,17.233564,1.5012827,1.7396435,4.4447193,17683.041,1209.5875,2799.8228,14698.55,184.66779,6.230082,6.1105981,1.7609124,0.82103413,6.8488054,0.42211732,2.2074025,1.0710696,663.5,198.125,0.86602539,0.70710677,0.5,0.5,0.5,0.70710677,-3.0620162,-4.7604046,302.5,243,231.625,19.25,0.56875706,0.3889975,1.6569294,2.5100956,1.5912271,2.5697422,2.9363458,5.6143904,7.0411386,0,0,1738.875,909.5,327.125,60.125,0,666.5,95.5,0,0,0,2,3,2,0,24,0,0,2,34,73.774513,0,0,21,3,0,1,1.1091001,4,1,3,32,2,9.4925756,0,0,19,0,-0.93159699,4.0127382,6.1798334,6.1798334,-9.7169495,0,17.019608,0,14,14,1,0,5.7969322,8.0854139,3,0,1,1,7.684,0,29,0,6,3,4.5549998,-4.5539999,1.613958,-1.613958,56.28756,113.26227,0,0,0,0,0,94.618484,148.80243,0,35.484978,0,0,0,278.90588,0,0,169.54982,0,320.67111,270.07175,73.993271,127.78461,178.38399,53.791336,10,0,0.38235295,7.9120679,3.1243138,0,0,113.76178,9.5567245,3.1014678,0,274.2045,17.643185,71.059052,0,62.118713,6.2257819,42.760216,15.07022,264.64777,36.082764,65.545555,50.82,3.9641366,35.484978,0,0,0,40.59901,35.484978,3921,15.504594
0,10.757725,187.61967,-11.50443,-5.3330102,332.88718,200.80168,56.606033,1066.5704,443.16928,132.08549,623.40118,-1.9819063,-0.084214985,0.037088823,50.481201,9.285841,-0.93439877,0.036816236,-37.116264,9.8772287,1.9984875,0.8303889,13.771933,4449.9277,627.08112,3564.7903,852.35693,32.78054,4.0127277,4.1688013,1.7864293,0.47066307,5.3078327,0.99264419,1.7226155,0.5914548,436.875,106.875,6.0207973,0.5,6.041523,1,0.5,0.5,-2.3406584,-4.3279796,103,15.125,62.125,6.5,0.24212746,0.70649678,0.69980156,0.60672134,0.20163159,0.70412976,2.190644,4.6105933,5.4991126,0,0,1020,424.875,117.125,21.875,0,409.75,55,0.625,0,0,1,1,1,0,16,1,1,2,21,50.361412,0,0,18,1,1,0,1.5300915,2,1,2,23,0,5.8480763,0,0,11,1,-1.4251897,0.79422009,11.574992,9.6070728,-4.2144632,0,9.6370754,0.12545387,6.1567016,14,1.4588557,1.2375289,3.6734693,4.7530017,2,1,1,0,5.6199999,0,18,1,2,0,3.5380001,-2.539,2.0596726,-1.0596727,39.514507,66.117081,27.504076,16.745916,17.023724,0,0,47.674564,73.529427,0,0,0,0,7.7675405,128.97153,7.7675405,24.791264,166.9053,17.023724,231.10095,151.2728,7.7675405,64.775871,144.60403,57.008327,6,0,0.47619048,4.2079201,27.284319,0,0,0,9.5567245,0,0,163.07693,35.286369,71.466629,1.8990928,25.385227,0,14.800153,4.7171016,158.35983,35.286369,66.223206,24.110001,3.2476077,0,0,0,0,0,13.566921,968,25.867401
0,4.0249944,91.668114,-8.9903202,-0.80915999,257.80264,226.53496,107.86297,580.57159,509.70364,31.267702,70.867935,-0.54876864,0.085578725,-0.00387225,17.813223,5.6363516,-13.49192,-1.5972887,-9.0867739,12.891492,1.198692,1.0523727,3.1832325,2701.302,1236.1255,912.71191,1057.0863,731.50372,3.1970384,2.3064935,2.0105469,1.4011923,2.1880033,0.12510408,2.4109561,1.5184852,289.375,65.25,0.5,5.937171,6.3639612,0.5,0.5,0.70710677,-2.8936641,-5.1362786,289,296,249.75,33.25,0.67973959,1.1530955,0.62551665,0.87140059,0.79017639,1.2430613,1.7270381,1.7894765,2.463114,4.4471641,0,1198.5,750.375,380.25,139.125,0.25,454.375,130.5,14.375,0,0,1,2,4,0,10,0,3,7,20,50.37709,0,0,12,4,1,0,1.033381,1,2,2,17,2,4.3540592,0,0,20,0,-1.3393919,7.1125116,10.13816,3.1520774,-3.6154339,0,9.934269,-0.18452492,7.6451631,11.160454,1.6144056,38.166069,5.7315297,5.7712874,5,4,1,0,2.1960001,0,13,1,3,0,4.381,-4.381,1.6760913,-1.6760913,31.209358,62.881115,44.237083,8.6190128,10.324173,0,0,16.671984,61.274521,0,35.484978,0,6.6511192,19.964344,140.04695,26.615463,36.939636,157.27074,10.324173,141.6911,147.88477,62.100445,155.62659,149.43292,93.526138,20,1,0.80000001,2.4192381,58.282413,0,17.214357,95.322205,3.185575,2.7567475,0,160.32019,0,5.2434282,0,87.503937,31.671967,44.389244,38.043118,123.50229,0,17.214357,117.68,2.2202311,35.484978,0,0,17.742489,60.898518,84.53688,2094,7.0911231
0,0.76788086,174.36551,-7.9179301,-0.98053002,474.9068,359.16074,69.901039,2048.2729,1550.8561,115.74604,497.41687,-0.13095412,0.25720575,-0.1014019,101.47513,50.796673,-7.5697846,0.32343,-4.4853158,9.1478052,2.4557638,1.8593892,0.96482176,16703.928,2177.8413,2939.5313,13354.125,410.27234,5.6529665,5.2544808,2.1956017,1.1822516,5.9756379,0.98900479,1.7347122,0.66951734,716.625,166.625,6.7082038,6.5192022,3.5355339,1.118034,0.5,0.70710677,-2.7898867,-5.7408733,134.625,32.5,105.5,9.875,0.19480528,0.4451687,0.63202602,0.69958615,0.22780833,0.82693046,2.2443967,5.8307314,5.8381405,5.7750587,0,1560.75,681.25,203.5,23.875,1.25,648.75,98,0,0,0,2,3,1,0,33,0,0,1,39,86.164169,0,0,30,2,0,1,1.1049069,6,0,6,41,0,12.246105,0,0,16,0,-0.81760901,2.2980204,5.8385239,5.8385239,-11.449984,0,17.958761,0,14,14,1,0,5.0247936,8.5998583,2,0,0,2,11.899,0,37,0,6,3,5.0320001,-5.033,1.8725375,-1.8725375,71.428123,92.007271,0,19.760618,0,0,0,130.66916,184.5542,0,0,0,5.6825762,0,320.90594,5.6825762,5.6825762,183.19601,0,445.54886,329.85632,43.177933,58.553097,174.24562,15.375164,8,0,0.35897437,10.5196,3.1243138,16.78553,0,0,6.37115,0,0,366.2399,37.736813,106.19996,0,16.78553,3.1243138,6.37115,21.646469,390.60049,0,97.929718,16.129999,3.7697535,5.6825762,0,0,0,0,5.6825762,4784,30.016985
0,5.1179137,-45.514091,-8.3585901,-0.73304999,306.6655,231.69211,148.3588,846.39679,639.93359,74.973389,206.46317,1.0023454,0.005806615,-0.12891221,31.805931,10.933257,-15.409313,-0.3673279,-4.0311122,9.7427349,1.5721831,1.1886775,2.772774,5516.7397,572.35535,4269.2207,1122.1794,125.33961,4.4126277,4.4911976,1.5286953,0.73652732,5.6442809,0.21756619,2.0727556,1.0877378,364.125,75.875,0.70710677,0.5,0.5,0.70710677,1.118034,0.5,-2.3798873,-4.9423776,249.75,253.625,208.375,24.125,1.522166,2.0415871,1.1035758,0.97241819,0.59671038,2.0791965,3.237361,3.9188528,4.2473288,0,0,1151.375,620.75,259,79.5,0,367.125,50.625,2.625,0,0,1,2,3,0,12,0,2,5,21,55.692623,0,0,17,1,3,0,1.7119206,4,2,4,25,0,4.7200847,0,0,12,0,-0.98071545,4.4053526,8.8357201,4.9840255,-3.9037194,0,8.8110094,-0.2656514,7.4416656,14,1.8259768,0.1840744,5,5.4945097,4,2,1,0,3.3989999,0,13,1,4,0,3.835,-3.836,1.6618261,-1.6618261,32.291866,57.514053,0,8.458519,20.648346,0,0,122.21534,36.764713,0,0,0,13.566921,15.535081,188.08206,29.102001,49.750347,118.91278,20.648346,248.78598,139.39613,29.102001,58.208866,167.59871,29.106865,6,1,0.80952382,3.0599,53.894768,5.6876111,0,0,30.233366,65.794373,0,141.14548,17.643185,13.243604,23.862217,50.770454,3.1243138,16.858006,2.7567475,141.14548,23.330795,65.794373,60.77,3.4256389,13.566921,0,0,0,8.458519,40.700764,1060,45.259308
0,4.6404676,40.983459,-8.2643995,-0.55449998,282.62823,237.21533,59.31971,673.50305,565.75854,45.412903,107.74451,0.80307227,0.30125701,-0.07158307,37.969959,7.4514503,-3.4611259,-0.78292871,-4.1563044,6.493957,1.295588,1.0883247,2.5167482,4597.8052,438.05124,3639.6943,915.2179,42.892719,4.2771449,4.4328794,1.5178883,0.62369841,6.0296955,0.58722168,1.7220173,0.65019935,392.5,77.125,5.6124859,5.4083271,0.5,0.5,0.70710677,1.118034,-2.2065725,-4.7476788,140.75,98.375,110.875,10.5,0.80137849,0.899149,0.62993413,0.61830294,0.35086808,1.5841761,3.6451094,5.1485472,5.2295408,0,0,994.625,423.25,126.875,31.5,0,324.875,16,0,0,0,1,2,1,0,12,0,0,1,19,47.143562,0,0,17,1,1,0,1.6367964,4,2,4,23,0,4.8927345,0,0,12,0,-0.9807151,2.7588391,5.2488441,5.2488441,-4.4593811,0,8.4312534,0,14,14,1,0,4.7950053,5.0286899,2,0,1,0,3.98,0,13,1,4,0,3.0710001,-3.072,1.151912,-1.151912,34.500408,46.919247,0,8.458519,0,0,0,85.45063,98.03923,0,0,0,13.566921,0,197.05678,13.566921,13.566921,89.878174,0,264.90952,148.37086,13.566921,22.02544,138.56409,8.458519,6,1,0.78947371,3.6487,3.1243138,5.6876111,0,0,30.233366,65.794373,0,176.43184,17.643185,2.7567475,23.862217,0,3.1243138,6.37115,2.7567475,176.43184,23.330795,65.794373,20.309999,3.3777163,13.566921,0,0,0,8.458519,13.566921,826,22.682936
0,6.4503279,20.561911,-8.4860497,-1.0753,298.33075,196.51843,132.71182,795.94647,524.11469,101.81232,271.83179,-0.78731406,0.87885863,0.22415285,64.562897,46.415474,-20.344879,0.21097523,-7.454669,13.147333,1.6084627,1.0591402,5.5859261,3827.0146,496.9436,490.68365,3304.969,31.361984,3.7082148,3.7208786,1.6874229,0.47890365,6.0941138,0.19281611,2.0620573,1.1158023,346.625,79,0.70710677,0.5,0.5,0.86602539,0.70710677,1.5,-2.6403294,-5.7818127,203.125,199.25,175.125,23.5,1.1935825,1.7369794,1.291195,0.84641159,0.46070692,1.6507221,2.9938693,4.4375196,5.9414606,5.9072514,0,1064.25,571.5,253.625,82.5,1.125,372.25,78.5,5.875,1,1,0,0,2,0,9,0,1,3,21,52.735069,0,0,14,2,2,0,1.5288925,1,4,2,24,0,5.3415871,0,0,10,0,-0.93917102,3.8581252,7.9239092,5.2189584,-4.3207989,0,9.0172253,0,14,14,1,0,2.3068707,3.6762152,4,1,1,0,2.2880001,0,20,1,1,0,3.2179999,-3.2179999,1.5273386,-1.5273386,51.958118,41.199959,0,17.077532,0,12.949531,0,66.422241,36.764713,0,0,0,27.133842,0.13689101,130.45769,27.270733,40.220264,123.18514,12.949531,196.48192,135.01859,27.133842,57.160904,118.62424,30.027063,5,1,0.47619048,2.4224701,0,14.070708,64.509964,18.439579,5.9423227,22.05398,0,113.33295,0,33.326015,47.724434,3.1243138,16.78553,9.1278973,7.4738488,124.72751,29.385973,33.326015,53.169998,3.0664237,27.133842,0,0,5.6825762,21.408051,32.816418,855,20.222103
0,1.4048519,303.80826,-7.7093301,-1.24028,498.75751,497.33795,57.129978,2200.0193,2194.7524,1.4195596,5.2670012,0.003771269,0.000362448,0.24241757,85.899826,15.676983,1.8803875,0.78558147,-7.441659,11.161053,2.2086432,2.2033556,1.0619745,33399.664,4070.9592,3540.6902,29326.791,532.18286,7.2938461,7.0924163,2.8501148,1.0876248,0.091417074,0,1.8191147,0.73915249,958.625,256.5,11.74734,4.6368093,12.144958,0.5,0.5,1,-2.6887565,-2.437093,183.625,14.625,113.25,0,0.091417074,0.18254443,0.26022303,0.24619682,0.1974788,0.11955077,0.35924697,1.3057587,0,0,0,2021.625,890.125,275.25,7.875,0,875.5,162,0,0,0,2,3,0,0,40,0,0,0,48,87.577263,0,0,29,1,0,1,0.82013625,5,0,3,39,2,15.147276,0,0,20,0,-0.93160534,0.35835296,8.0857058,8.0857058,-16.756348,0,24.928186,0,14,14,1,0,6.838552,10.185578,1,0,0,2,14.457,1,50,0,5,3,4.9050002,-4.9039998,1.9368474,-1.9368474,65.121719,102.36926,0,0,0,0,0,115.70755,297.82074,0,0,0,0,0,413.52829,0,0,167.49098,0,529.31866,395.85995,38.508297,51.700619,185.1593,13.192325,10,0,0.083333336,11.721616,3.1243138,0,0,86.561874,12.7423,3.1014678,0,444.02014,0,71.059052,0,0,6.2257819,80.864594,26.09721,423.43643,18.439579,65.545555,3.24,4.1782379,0,0,0,0,0,0,9612,7.0834084
0,3.5260069,180.98538,-7.9575901,-1.0589,323.15079,310.064,0,818.86414,786.94238,13.086813,31.921728,-0.19467178,0.40506548,-0.32062605,75.490891,28.10601,3.1786103,0.041022051,-4.0340872,10.918183,1.2861681,1.2360295,3.3360631,5822.5225,2005.3114,3677.5151,1201.5603,943.4469,3.9644947,3.5353019,2.0810707,1.7651637,3.8606839,0.73075807,1.6493376,0.51690161,525.875,113.75,0.70710677,0.5,0.5,0.5,0.70710677,0.5,-2.8406281,-5.8432207,103.25,3.25,67.875,14.125,0.25651896,0.21587613,0.50921512,0.69254851,0.17996001,0.41728461,1.5251459,3.6573539,3.6692507,3.6945434,0,1190.875,488.5,141.25,31.625,2.125,485.25,73.375,0,0,0,2,2,1,0,25,0,0,1,29,55.625065,0,0,18,2,0,0,1.3070663,2,2,1,23,0,8.6814098,0,0,11,0,-0.79015172,2.2472174,5.375567,5.375567,-7.9842973,0,15.573275,0.36208153,14,7.2459588,1.924385,0.26800275,3.5518858,5.3904743,2,0,1,1,7.0710001,1,32,0,2,2,3.447,-3.448,1.5054816,-1.5054816,21.162994,90.176048,11.190562,0,0,0,0,45.598869,171.56865,0,0,5.6825762,0,0,222.8501,5.6825762,5.6825762,122.52961,0,339.69714,237.46141,5.6825762,5.6825762,107.9183,0,6,0,0.24137931,7.0209999,0,18.684622,0,0,2.7567475,0,0,304.03864,34.85754,0,0,18.684622,0,2.7567475,21.747675,282.29095,34.85754,0,17.82,3.2258956,5.6825762,0,0,0,11.190562,5.6825762,1963,29.733095
0,2.4734812,472.33527,-7.7262702,-1.1865,404.67316,405.68872,48.487679,1523.5944,1524.9839,1.0155746,1.389506,0.27814862,0.022245569,0.79187864,317.4816,243.86356,-16.717432,1.0554025,-14.93722,13.089637,1.8801408,1.8818555,1.3683705,14706.25,3563.3003,11114.426,2552.7473,1039.0769,5.4092779,4.7074251,2.5956926,1.5471951,2.4834108,0.55251312,2.0200181,1.0123025,690.75,168.375,0.70710677,0.5,0.5,0.5,1.118034,0.70710677,-2.9181783,-5.3221273,195,147,202.75,18.25,0.3659181,0.50334245,0.97381502,1.1611469,0.39131913,0.35985801,0.2778942,1.7509501,2.6409478,3.9278147,0,1717.25,877.625,351.875,64.375,0.25,730.625,149.125,0,0,0,2,3,3,0,24,0,0,3,38,75.688217,0,0,18,4,0,1,1.0278472,4,4,1,32,2,9.7021351,0,0,15,0,-0.84537649,6.1070113,6.487586,6.487586,-10.766881,0,20.664011,0,14,14,1,0,5.8574381,8.13095,4,0,0,2,8.1370001,0,40,0,4,3,5.0910001,-5.0900002,1.9262909,-1.9262909,59.603283,76.776947,0,33.57169,0,0,0,110.29414,168.77893,0,0,17.047728,0,0,296.12079,17.047728,17.047728,169.95192,0,395.69266,322.83914,36.808346,70.380035,143.23357,33.57169,8,0,0.44736841,7.1908159,3.1243138,50.35659,0,68.122292,2.3279202,5.8582153,0,331.78989,0,37.733036,0,50.35659,4.6750479,74.757698,19.726061,317.57733,0,32.21954,41.91,3.77584,17.047728,0,0,0,33.57169,17.047728,4719,14.958922
0,3.087677,240.28084,-8.1389999,-0.83939999,376.42334,373.93933,31.030529,1343.0785,1333.0938,2.4840009,9.9847326,-0.57811385,0.23874752,0.004348705,95.624832,44.951061,-7.9948788,0.11446021,-6.4526734,11.897713,1.7899058,1.7765992,2.7920547,10589.774,2695.6052,6759.6685,3519.5569,310.5491,4.9140744,4.4812126,2.707643,0.71398497,5.7472439,0.49824199,1.7905476,0.72229779,631.625,152.875,0.70710677,0.5,1.118034,0.5,9.0277348,8.9582367,-2.7347653,-5.449657,176.375,63.25,116.875,17.375,0.46205232,0.69911271,0.17016998,0.57862884,0.41566217,1.4990007,2.9729104,5.0816512,5.1801343,5.2177453,0,1474.875,662.75,213.5,45.375,0.625,599.5,96.625,0,0,0,2,3,2,0,29,0,0,2,34,71.897659,0,0,22,4,0,0,1.0797737,5,2,1,30,0,9.2527771,0,0,16,0,-0.89006323,3.9149475,6.098949,6.098949,-9.1609097,0,17.911894,0.001603827,14,9.7941456,1.0123419,0.000956913,5.4958448,7.3277636,4,0,1,1,7.6560001,0,34,0,5,2,4.8039999,-4.8039999,1.85742,-1.85742,53.516552,107.23759,0,11.190562,0,0,0,85.784325,159.31375,0,9.4210396,5.6825762,0,0,260.20169,5.6825762,5.6825762,171.9447,0,393.59732,290.34671,15.103616,38.549084,141.7997,23.445467,8,0,0.82352942,7.4422898,3.1243138,18.439579,17.214357,2.7567475,3.185575,16.78553,0,376.44919,0,10.598163,0,35.225109,5.8810616,3.185575,16.540485,370.50687,0,17.214357,33.419998,3.7921095,15.103616,0,0,0,31.490068,15.103616,3627,37.682507
0,7.2256613,60.568481,-8.6017303,-1.4636199,218.12753,316.28513,89.380112,474.20926,687.92017,98.157585,213.71088,0.57315832,1.3996886,0.010489111,12.398947,5.9936113,-20.748331,0.003374126,-5.4671245,5.6391044,0.88734663,1.2872453,7.1853681,5301.6802,689.97369,788.04236,4511.7314,1.9061702,4.3804655,3.9663761,1.9066166,0.22714438,2.0699892,0.25311086,2.3685927,1.5193306,423.25,120.5,1.5,3.7749171,2.4494898,0.5,9.5524864,9.5655632,-2.4657187,-4.7064171,304,333.25,246.25,25.75,0.61843884,0.25242051,0.9189381,1.8908345,0.92860949,1.3793882,2.044302,2.1062052,4.0473623,0,0,1321,758.625,327.5,79.25,0,425.375,81.25,2.125,0,0,1,2,3,0,6,0,1,4,21,49.958588,0,0,12,2,2,0,1.7743531,2,4,2,22,2,5.1367512,0,0,12,0,-0.76170927,4.8128796,6.1230049,4.2600851,-4.9230375,0,10.017687,-0.1349694,7.7769556,9.0727234,1.8746823,0.12934189,5.2897959,5.386899,4,1,1,0,2.816,0,14,1,4,0,3.191,-3.191,1.394532,-1.394532,15.004698,59.498646,42.807552,0,10.324173,0,0,82.230736,36.764713,0,35.484978,0,0,10.271297,164.75172,10.271297,20.595469,127.63507,10.324173,198.21109,171.00171,43.252518,94.175705,121.38509,50.923183,6,0,0.95238096,3.5670681,25.385227,0,10.999887,95.322205,3.185575,16.858006,0,123.50229,17.643185,38.569443,10.999887,87.503937,0,58.490501,0,123.50229,17.643185,33.326015,77.040001,3.3696299,35.484978,0,0,0,43.102768,49.051899,1030,18.099945
